"","game_id","season","type","date","time","home","win","overtimes","team","pts","players","opp","opp_pts","opp_players"
"4675","201912310HOU",1920,"Regular","2019-12-31","7:00p",1,1,"","Houston Rockets",130,11,"Denver Nuggets",104,13
"4676","202001030HOU",1920,"Regular","2020-01-03","8:00p",1,1,"","Houston Rockets",118,9,"Philadelphia 76ers",108,9
"4677","202001080ATL",1920,"Regular","2020-01-08","7:30p",0,1,"","Houston Rockets",122,8,"Atlanta Hawks",115,12
"4678","202001090OKC",1920,"Regular","2020-01-09","9:30p",0,0,"","Houston Rockets",92,11,"Oklahoma City Thunder",113,12
"4679","202001110HOU",1920,"Regular","2020-01-11","5:00p",1,1,"","Houston Rockets",139,12,"Minnesota Timberwolves",109,12
"4680","202001140MEM",1920,"Regular","2020-01-14","8:00p",0,0,"","Houston Rockets",110,9,"Memphis Grizzlies",121,11
"4681","202001150HOU",1920,"Regular","2020-01-15","9:30p",1,0,"","Houston Rockets",107,9,"Portland Trail Blazers",117,11
"4682","202001180HOU",1920,"Regular","2020-01-18","8:30p",1,0,"","Houston Rockets",115,10,"Los Angeles Lakers",124,12
"4683","202001200HOU",1920,"Regular","2020-01-20","5:00p",1,0,"","Houston Rockets",107,8,"Oklahoma City Thunder",112,10
"4684","202001220HOU",1920,"Regular","2020-01-22","8:00p",1,1,"","Houston Rockets",121,12,"Denver Nuggets",105,10
"4685","202001240MIN",1920,"Regular","2020-01-24","8:00p",0,1,"","Houston Rockets",131,8,"Minnesota Timberwolves",124,10
"4686","202001260DEN",1920,"Regular","2020-01-26","3:30p",0,0,"","Houston Rockets",110,8,"Denver Nuggets",117,9
"4687","202001270UTA",1920,"Regular","2020-01-27","9:00p",0,1,"","Houston Rockets",126,9,"Utah Jazz",117,9
"4688","202001290POR",1920,"Regular","2020-01-29","10:00p",0,0,"","Houston Rockets",112,9,"Portland Trail Blazers",125,10
"4689","202001310HOU",1920,"Regular","2020-01-31","7:30p",1,1,"","Houston Rockets",128,8,"Dallas Mavericks",121,11
"4690","202002020HOU",1920,"Regular","2020-02-02","2:00p",1,1,"","Houston Rockets",117,8,"New Orleans Pelicans",109,10
"4691","202002040HOU",1920,"Regular","2020-02-04","8:00p",1,1,"","Houston Rockets",125,8,"Charlotte Hornets",110,9
"4692","202002060LAL",1920,"Regular","2020-02-06","10:30p",0,1,"","Houston Rockets",121,9,"Los Angeles Lakers",111,10
"4693","202002070PHO",1920,"Regular","2020-02-07","9:00p",0,0,"","Houston Rockets",91,12,"Phoenix Suns",127,10
"4694","202002090HOU",1920,"Regular","2020-02-09","7:00p",1,0,"","Houston Rockets",113,9,"Utah Jazz",114,10
"4695","202002110HOU",1920,"Regular","2020-02-11","9:30p",1,1,"","Houston Rockets",116,12,"Boston Celtics",105,12
"4696","202002200GSW",1920,"Regular","2020-02-20","10:30p",0,1,"","Houston Rockets",135,12,"Golden State Warriors",105,11
"4697","202002220UTA",1920,"Regular","2020-02-22","9:00p",0,1,"","Houston Rockets",120,9,"Utah Jazz",110,9
"4698","202002240HOU",1920,"Regular","2020-02-24","8:00p",1,1,"","Houston Rockets",123,12,"New York Knicks",112,11
"4699","202002260HOU",1920,"Regular","2020-02-26","8:00p",1,1,"","Houston Rockets",140,10,"Memphis Grizzlies",112,13
"4700","202002290BOS",1920,"Regular","2020-02-29","8:30p",0,1,"OT","Houston Rockets",111,9,"Boston Celtics",110,9
"4701","202003020NYK",1920,"Regular","2020-03-02","7:00p",0,0,"","Houston Rockets",123,9,"New York Knicks",125,10
"4702","202003050HOU",1920,"Regular","2020-03-05","8:00p",1,0,"","Houston Rockets",105,11,"Los Angeles Clippers",120,13
"4703","202003070CHO",1920,"Regular","2020-03-07","5:00p",0,0,"","Houston Rockets",99,8,"Charlotte Hornets",108,9
"4704","202003080HOU",1920,"Regular","2020-03-08","7:00p",1,0,"","Houston Rockets",106,11,"Orlando Magic",126,12
"4705","202003100HOU",1920,"Regular","2020-03-10","8:00p",1,1,"","Houston Rockets",117,9,"Minnesota Timberwolves",111,10
"4706","202007310DAL",1920,"Regular","2020-07-31","9:00p",0,1,"OT","Houston Rockets",153,8,"Dallas Mavericks",149,8
"4707","202008020HOU",1920,"Regular","2020-08-02","8:30p",1,1,"","Houston Rockets",120,8,"Milwaukee Bucks",116,12
"4708","202008040POR",1920,"Regular","2020-08-04","9:00p",0,0,"","Houston Rockets",102,8,"Portland Trail Blazers",110,8
"4709","202008060HOU",1920,"Regular","2020-08-06","9:00p",1,1,"","Houston Rockets",113,8,"Los Angeles Lakers",97,11
"4710","202008090SAC",1920,"Regular","2020-08-09","8:00p",0,1,"","Houston Rockets",129,11,"Sacramento Kings",112,13
"4711","202008110SAS",1920,"Regular","2020-08-11","2:00p",0,0,"","Houston Rockets",105,11,"San Antonio Spurs",123,12
"4712","202008120HOU",1920,"Regular","2020-08-12","4:00p",1,0,"","Houston Rockets",104,10,"Indiana Pacers",108,10
"4713","202008140HOU",1920,"Regular","2020-08-14","9:00p",1,0,"","Houston Rockets",96,12,"Philadelphia 76ers",134,13
"4714","202008180HOU",1920,"Playoff","2020-08-18","6:30p",1,1,"","Houston Rockets",123,11,"Oklahoma City Thunder",108,13
"4715","202008200HOU",1920,"Playoff","2020-08-20","3:30p",1,1,"","Houston Rockets",111,8,"Oklahoma City Thunder",98,10
"4716","202008220OKC",1920,"Playoff","2020-08-22","6:00p",0,0,"OT","Houston Rockets",107,8,"Oklahoma City Thunder",119,8
"4717","202008240OKC",1920,"Playoff","2020-08-24","4:00p",0,0,"","Houston Rockets",114,8,"Oklahoma City Thunder",117,9
"4718","202008290HOU",1920,"Playoff","2020-08-29","6:30p",1,1,"","Houston Rockets",114,13,"Oklahoma City Thunder",80,12
"4719","202008310OKC",1920,"Playoff","2020-08-31","9:00p",0,0,"","Houston Rockets",100,9,"Oklahoma City Thunder",104,9
"4720","202009020HOU",1920,"Playoff","2020-09-02","9:00p",1,1,"","Houston Rockets",104,8,"Oklahoma City Thunder",102,8
"4721","202009040LAL",1920,"Playoff","2020-09-04","9:00p",0,1,"","Houston Rockets",112,10,"Los Angeles Lakers",97,12
"4722","202009060LAL",1920,"Playoff","2020-09-06","8:30p",0,0,"","Houston Rockets",109,9,"Los Angeles Lakers",117,10
"4723","202009080HOU",1920,"Playoff","2020-09-08","9:00p",1,0,"","Houston Rockets",102,8,"Los Angeles Lakers",112,10
"4724","202009100HOU",1920,"Playoff","2020-09-10","7:00p",1,0,"","Houston Rockets",100,8,"Los Angeles Lakers",110,9
"4725","202009120LAL",1920,"Playoff","2020-09-12","8:00p",0,0,"","Houston Rockets",96,11,"Los Angeles Lakers",119,13
"4726","201510280TOR",1516,"Regular","2015-10-28","7:30p",0,0,"","Indiana Pacers",99,10,"Toronto Raptors",106,10
"4727","201510290IND",1516,"Regular","2015-10-29","7:00p",1,0,"","Indiana Pacers",103,10,"Memphis Grizzlies",112,10
"4728","201510310IND",1516,"Regular","2015-10-31","7:00p",1,0,"","Indiana Pacers",76,12,"Utah Jazz",97,13
"4729","201511030DET",1516,"Regular","2015-11-03","7:30p",0,1,"","Indiana Pacers",94,10,"Detroit Pistons",82,11
"4730","201511040IND",1516,"Regular","2015-11-04","7:00p",1,1,"","Indiana Pacers",100,11,"Boston Celtics",98,12
"4731","201511060IND",1516,"Regular","2015-11-06","8:00p",1,1,"","Indiana Pacers",90,11,"Miami Heat",87,9
"4732","201511080CLE",1516,"Regular","2015-11-08","3:30p",0,0,"","Indiana Pacers",97,9,"Cleveland Cavaliers",101,9
"4733","201511090IND",1516,"Regular","2015-11-09","7:00p",1,1,"","Indiana Pacers",97,10,"Orlando Magic",84,11
"4734","201511110BOS",1516,"Regular","2015-11-11","7:30p",0,1,"","Indiana Pacers",102,11,"Boston Celtics",91,11
"4735","201511130IND",1516,"Regular","2015-11-13","7:00p",1,1,"","Indiana Pacers",107,11,"Minnesota Timberwolves",103,11
"4736","201511160CHI",1516,"Regular","2015-11-16","8:00p",0,0,"","Indiana Pacers",95,13,"Chicago Bulls",96,10
"4737","201511180PHI",1516,"Regular","2015-11-18","7:00p",0,1,"","Indiana Pacers",112,13,"Philadelphia 76ers",85,13
"4738","201511210IND",1516,"Regular","2015-11-21","7:00p",1,1,"","Indiana Pacers",123,12,"Milwaukee Bucks",86,13
"4739","201511240WAS",1516,"Regular","2015-11-24","7:00p",0,1,"","Indiana Pacers",123,12,"Washington Wizards",106,12
"4740","201511270IND",1516,"Regular","2015-11-27","8:00p",1,1,"","Indiana Pacers",104,13,"Chicago Bulls",92,12
"4741","201511290LAL",1516,"Regular","2015-11-29","9:30p",0,1,"","Indiana Pacers",107,10,"Los Angeles Lakers",103,9
"4742","201512020LAC",1516,"Regular","2015-12-02","10:30p",0,1,"","Indiana Pacers",103,10,"Los Angeles Clippers",91,12
"4743","201512030POR",1516,"Regular","2015-12-03","10:00p",0,0,"","Indiana Pacers",111,12,"Portland Trail Blazers",123,10
"4744","201512050UTA",1516,"Regular","2015-12-05","9:00p",0,0,"OT","Indiana Pacers",119,10,"Utah Jazz",122,10
"4745","201512080IND",1516,"Regular","2015-12-08","7:00p",1,0,"","Indiana Pacers",123,11,"Golden State Warriors",131,11
"4746","201512110IND",1516,"Regular","2015-12-11","7:00p",1,1,"","Indiana Pacers",96,10,"Miami Heat",83,10
"4747","201512120DET",1516,"Regular","2015-12-12","7:30p",0,0,"","Indiana Pacers",96,12,"Detroit Pistons",118,13
"4748","201512140IND",1516,"Regular","2015-12-14","7:00p",1,1,"","Indiana Pacers",106,13,"Toronto Raptors",90,12
"4749","201512160IND",1516,"Regular","2015-12-16","7:00p",1,1,"","Indiana Pacers",107,13,"Dallas Mavericks",81,13
"4750","201512180IND",1516,"Regular","2015-12-18","7:00p",1,1,"","Indiana Pacers",104,10,"Brooklyn Nets",97,13
"4751","201512190MEM",1516,"Regular","2015-12-19","8:00p",0,0,"","Indiana Pacers",84,12,"Memphis Grizzlies",96,9
"4752","201512210SAS",1516,"Regular","2015-12-21","8:30p",0,0,"","Indiana Pacers",92,12,"San Antonio Spurs",106,13
"4753","201512230IND",1516,"Regular","2015-12-23","7:00p",1,0,"","Indiana Pacers",106,10,"Sacramento Kings",108,9
"4754","201512260MIN",1516,"Regular","2015-12-26","8:00p",0,1,"","Indiana Pacers",102,11,"Minnesota Timberwolves",88,10
"4755","201512280IND",1516,"Regular","2015-12-28","7:00p",1,1,"","Indiana Pacers",93,10,"Atlanta Hawks",87,10
"4756","201512300CHI",1516,"Regular","2015-12-30","8:00p",0,0,"OT","Indiana Pacers",100,11,"Chicago Bulls",102,11
"4757","201512310IND",1516,"Regular","2015-12-31","6:00p",1,0,"","Indiana Pacers",116,10,"Milwaukee Bucks",120,9
"4758","201601020IND",1516,"Regular","2016-01-02","7:00p",1,1,"","Indiana Pacers",94,10,"Detroit Pistons",82,9
"4759","201601040MIA",1516,"Regular","2016-01-04","7:30p",0,0,"OT","Indiana Pacers",100,13,"Miami Heat",103,13
"4760","201601060ORL",1516,"Regular","2016-01-06","7:00p",0,1,"","Indiana Pacers",95,10,"Orlando Magic",86,11
"4761","201601080NOP",1516,"Regular","2016-01-08","8:00p",0,1,"","Indiana Pacers",91,10,"New Orleans Pelicans",86,10
"4762","201601100HOU",1516,"Regular","2016-01-10","7:00p",0,0,"OT","Indiana Pacers",103,11,"Houston Rockets",107,11
"4763","201601120IND",1516,"Regular","2016-01-12","7:00p",1,1,"","Indiana Pacers",116,13,"Phoenix Suns",97,13
"4764","201601130BOS",1516,"Regular","2016-01-13","8:00p",0,0,"","Indiana Pacers",94,11,"Boston Celtics",103,9
"4765","201601150IND",1516,"Regular","2016-01-15","7:00p",1,0,"","Indiana Pacers",104,13,"Washington Wizards",118,12
"4766","201601170DEN",1516,"Regular","2016-01-17","8:00p",0,0,"","Indiana Pacers",126,13,"Denver Nuggets",129,10
"4767","201601190PHO",1516,"Regular","2016-01-19","9:00p",0,1,"","Indiana Pacers",97,13,"Phoenix Suns",94,11
"4768","201601220GSW",1516,"Regular","2016-01-22","10:30p",0,0,"","Indiana Pacers",110,10,"Golden State Warriors",122,12
"4769","201601230SAC",1516,"Regular","2016-01-23","10:30p",0,0,"","Indiana Pacers",97,9,"Sacramento Kings",108,10
"4770","201601260IND",1516,"Regular","2016-01-26","7:00p",1,0,"","Indiana Pacers",89,10,"Los Angeles Clippers",91,10
"4771","201601280IND",1516,"Regular","2016-01-28","7:00p",1,1,"","Indiana Pacers",111,13,"Atlanta Hawks",92,13
"4772","201601300IND",1516,"Regular","2016-01-30","7:00p",1,1,"OT","Indiana Pacers",109,10,"Denver Nuggets",105,10
"4773","201602010IND",1516,"Regular","2016-02-01","7:00p",1,0,"OT","Indiana Pacers",106,9,"Cleveland Cavaliers",111,9
"4774","201602030BRK",1516,"Regular","2016-02-03","7:30p",0,1,"","Indiana Pacers",114,12,"Brooklyn Nets",100,11
"4775","201602050ATL",1516,"Regular","2016-02-05","7:00p",0,0,"","Indiana Pacers",96,11,"Atlanta Hawks",102,10
"4776","201602060IND",1516,"Regular","2016-02-06","7:00p",1,1,"","Indiana Pacers",112,11,"Detroit Pistons",104,11
"4777","201602080IND",1516,"Regular","2016-02-08","7:00p",1,1,"","Indiana Pacers",89,10,"Los Angeles Lakers",87,10
"4778","201602100IND",1516,"Regular","2016-02-10","7:00p",1,0,"","Indiana Pacers",95,12,"Charlotte Hornets",117,13
"4779","201602190OKC",1516,"Regular","2016-02-19","8:00p",0,1,"","Indiana Pacers",101,10,"Oklahoma City Thunder",98,10
"4780","201602210ORL",1516,"Regular","2016-02-21","6:00p",0,1,"","Indiana Pacers",105,10,"Orlando Magic",102,10
"4781","201602220MIA",1516,"Regular","2016-02-22","7:30p",0,0,"OT","Indiana Pacers",93,11,"Miami Heat",101,11
"4782","201602240IND",1516,"Regular","2016-02-24","7:00p",1,1,"","Indiana Pacers",108,11,"New York Knicks",105,9
"4783","201602260IND",1516,"Regular","2016-02-26","7:00p",1,0,"","Indiana Pacers",95,11,"Charlotte Hornets",96,9
"4784","201602280IND",1516,"Regular","2016-02-28","6:00p",1,0,"","Indiana Pacers",102,13,"Portland Trail Blazers",111,9
"4785","201602290CLE",1516,"Regular","2016-02-29","7:00p",0,0,"","Indiana Pacers",96,11,"Cleveland Cavaliers",100,9
"4786","201603020MIL",1516,"Regular","2016-03-02","8:00p",0,1,"","Indiana Pacers",104,11,"Milwaukee Bucks",99,10
"4787","201603040CHO",1516,"Regular","2016-03-04","7:00p",0,0,"","Indiana Pacers",101,10,"Charlotte Hornets",108,9
"4788","201603050WAS",1516,"Regular","2016-03-05","7:00p",0,1,"","Indiana Pacers",100,10,"Washington Wizards",99,10
"4789","201603070IND",1516,"Regular","2016-03-07","7:00p",1,1,"","Indiana Pacers",99,11,"San Antonio Spurs",91,10
"4790","201603120DAL",1516,"Regular","2016-03-12","2:00p",0,1,"","Indiana Pacers",112,11,"Dallas Mavericks",105,9
"4791","201603130ATL",1516,"Regular","2016-03-13","6:00p",0,0,"","Indiana Pacers",75,13,"Atlanta Hawks",104,12
"4792","201603150IND",1516,"Regular","2016-03-15","7:00p",1,1,"","Indiana Pacers",103,11,"Boston Celtics",98,10
"4793","201603170IND",1516,"Regular","2016-03-17","7:00p",1,0,"OT","Indiana Pacers",94,9,"Toronto Raptors",101,9
"4794","201603190IND",1516,"Regular","2016-03-19","7:00p",1,0,"","Indiana Pacers",111,10,"Oklahoma City Thunder",115,10
"4795","201603210IND",1516,"Regular","2016-03-21","7:00p",1,1,"","Indiana Pacers",91,11,"Philadelphia 76ers",75,12
"4796","201603240IND",1516,"Regular","2016-03-24","7:00p",1,1,"","Indiana Pacers",92,11,"New Orleans Pelicans",84,13
"4797","201603260BRK",1516,"Regular","2016-03-26","6:00p",0,0,"","Indiana Pacers",110,11,"Brooklyn Nets",120,11
"4798","201603270IND",1516,"Regular","2016-03-27","6:00p",1,1,"","Indiana Pacers",104,11,"Houston Rockets",101,10
"4799","201603290IND",1516,"Regular","2016-03-29","7:00p",1,0,"","Indiana Pacers",96,11,"Chicago Bulls",98,12
"4800","201603310IND",1516,"Regular","2016-03-31","7:00p",1,0,"","Indiana Pacers",94,13,"Orlando Magic",114,12
"4801","201604020PHI",1516,"Regular","2016-04-02","7:30p",0,1,"","Indiana Pacers",115,10,"Philadelphia 76ers",102,12
"4802","201604030NYK",1516,"Regular","2016-04-03","7:30p",0,1,"","Indiana Pacers",92,10,"New York Knicks",87,11
"4803","201604060IND",1516,"Regular","2016-04-06","7:00p",1,1,"","Indiana Pacers",123,13,"Cleveland Cavaliers",109,13
"4804","201604080TOR",1516,"Regular","2016-04-08","7:30p",0,0,"","Indiana Pacers",98,12,"Toronto Raptors",111,11
"4805","201604100IND",1516,"Regular","2016-04-10","6:00p",1,1,"","Indiana Pacers",129,12,"Brooklyn Nets",105,11
"4806","201604120IND",1516,"Regular","2016-04-12","7:00p",1,1,"","Indiana Pacers",102,9,"New York Knicks",90,11
"4807","201604130MIL",1516,"Regular","2016-04-13","8:00p",0,1,"","Indiana Pacers",97,10,"Milwaukee Bucks",92,11
"4808","201604160TOR",1516,"Playoff","2016-04-16","12:30p",0,1,"","Indiana Pacers",100,11,"Toronto Raptors",90,10
"4809","201604180TOR",1516,"Playoff","2016-04-18","7:00p",0,0,"","Indiana Pacers",87,13,"Toronto Raptors",98,12
"4810","201604210IND",1516,"Playoff","2016-04-21","7:30p",1,0,"","Indiana Pacers",85,13,"Toronto Raptors",101,11
"4811","201604230IND",1516,"Playoff","2016-04-23","3:00p",1,1,"","Indiana Pacers",100,13,"Toronto Raptors",83,13
"4812","201604260TOR",1516,"Playoff","2016-04-26","6:00p",0,0,"","Indiana Pacers",99,10,"Toronto Raptors",102,9
"4813","201604290IND",1516,"Playoff","2016-04-29","7:30p",1,1,"","Indiana Pacers",101,13,"Toronto Raptors",83,11
"4814","201605010TOR",1516,"Playoff","2016-05-01","8:00p",0,0,"","Indiana Pacers",84,9,"Toronto Raptors",89,9
"4815","201610260IND",1617,"Regular","2016-10-26","7:00p",1,1,"OT","Indiana Pacers",130,12,"Dallas Mavericks",121,12
"4816","201610280BRK",1617,"Regular","2016-10-28","7:30p",0,0,"","Indiana Pacers",94,13,"Brooklyn Nets",103,10
"4817","201610290CHI",1617,"Regular","2016-10-29","8:00p",0,0,"","Indiana Pacers",101,13,"Chicago Bulls",118,13
"4818","201611010IND",1617,"Regular","2016-11-01","7:00p",1,1,"","Indiana Pacers",115,10,"Los Angeles Lakers",108,12
"4819","201611030MIL",1617,"Regular","2016-11-03","8:00p",0,0,"","Indiana Pacers",107,13,"Milwaukee Bucks",125,12
"4820","201611050IND",1617,"Regular","2016-11-05","7:00p",1,1,"","Indiana Pacers",111,13,"Chicago Bulls",94,13
"4821","201611070CHO",1617,"Regular","2016-11-07","7:00p",0,0,"","Indiana Pacers",100,13,"Charlotte Hornets",122,13
"4822","201611090IND",1617,"Regular","2016-11-09","7:00p",1,1,"OT","Indiana Pacers",122,11,"Philadelphia 76ers",115,11
"4823","201611110PHI",1617,"Regular","2016-11-11","7:00p",0,0,"OT","Indiana Pacers",105,10,"Philadelphia 76ers",109,10
"4824","201611120IND",1617,"Regular","2016-11-12","7:00p",1,0,"","Indiana Pacers",99,10,"Boston Celtics",105,10
"4825","201611140IND",1617,"Regular","2016-11-14","7:00p",1,1,"","Indiana Pacers",88,13,"Orlando Magic",69,13
"4826","201611160IND",1617,"Regular","2016-11-16","7:00p",1,1,"","Indiana Pacers",103,13,"Cleveland Cavaliers",93,12
"4827","201611180IND",1617,"Regular","2016-11-18","7:00p",1,0,"","Indiana Pacers",96,13,"Phoenix Suns",116,11
"4828","201611200OKC",1617,"Regular","2016-11-20","7:00p",0,1,"OT","Indiana Pacers",115,12,"Oklahoma City Thunder",111,12
"4829","201611210IND",1617,"Regular","2016-11-21","7:00p",1,0,"","Indiana Pacers",83,13,"Golden State Warriors",120,13
"4830","201611230IND",1617,"Regular","2016-11-23","7:00p",1,0,"","Indiana Pacers",85,10,"Atlanta Hawks",96,10
"4831","201611250IND",1617,"Regular","2016-11-25","8:00p",1,1,"","Indiana Pacers",118,13,"Brooklyn Nets",97,12
"4832","201611270IND",1617,"Regular","2016-11-27","6:00p",1,1,"","Indiana Pacers",91,13,"Los Angeles Clippers",70,11
"4833","201611300POR",1617,"Regular","2016-11-30","10:00p",0,0,"","Indiana Pacers",109,12,"Portland Trail Blazers",131,13
"4834","201612040LAC",1617,"Regular","2016-12-04","9:30p",0,1,"","Indiana Pacers",111,11,"Los Angeles Clippers",102,11
"4835","201612050GSW",1617,"Regular","2016-12-05","10:30p",0,0,"","Indiana Pacers",106,13,"Golden State Warriors",142,13
"4836","201612070PHO",1617,"Regular","2016-12-07","9:00p",0,1,"","Indiana Pacers",109,10,"Phoenix Suns",94,11
"4837","201612090DAL",1617,"Regular","2016-12-09","8:30p",0,0,"","Indiana Pacers",103,10,"Dallas Mavericks",111,10
"4838","201612100IND",1617,"Regular","2016-12-10","7:00p",1,1,"","Indiana Pacers",118,10,"Portland Trail Blazers",111,9
"4839","201612120IND",1617,"Regular","2016-12-12","7:00p",1,1,"","Indiana Pacers",110,10,"Charlotte Hornets",94,10
"4840","201612140MIA",1617,"Regular","2016-12-14","7:00p",0,0,"","Indiana Pacers",89,9,"Miami Heat",95,10
"4841","201612150NOP",1617,"Regular","2016-12-15","8:00p",0,0,"","Indiana Pacers",95,10,"New Orleans Pelicans",102,10
"4842","201612170DET",1617,"Regular","2016-12-17","7:00p",0,1,"","Indiana Pacers",105,13,"Detroit Pistons",90,12
"4843","201612190IND",1617,"Regular","2016-12-19","7:00p",1,1,"","Indiana Pacers",107,9,"Washington Wizards",105,12
"4844","201612200NYK",1617,"Regular","2016-12-20","7:30p",0,0,"","Indiana Pacers",111,10,"New York Knicks",118,10
"4845","201612220IND",1617,"Regular","2016-12-22","7:00p",1,0,"","Indiana Pacers",102,11,"Boston Celtics",109,10
"4846","201612260CHI",1617,"Regular","2016-12-26","8:00p",0,0,"","Indiana Pacers",85,10,"Chicago Bulls",90,9
"4847","201612280WAS",1617,"Regular","2016-12-28","7:00p",0,0,"","Indiana Pacers",105,10,"Washington Wizards",111,12
"4848","201612300IND",1617,"Regular","2016-12-30","4:00p",1,1,"","Indiana Pacers",111,10,"Chicago Bulls",101,10
"4849","201701010IND",1617,"Regular","2017-01-01","6:00p",1,1,"","Indiana Pacers",117,13,"Orlando Magic",104,13
"4850","201701030DET",1617,"Regular","2017-01-03","7:30p",0,1,"","Indiana Pacers",121,10,"Detroit Pistons",116,9
"4851","201701050IND",1617,"Regular","2017-01-05","7:00p",1,1,"","Indiana Pacers",121,12,"Brooklyn Nets",109,13
"4852","201701070IND",1617,"Regular","2017-01-07","7:00p",1,1,"","Indiana Pacers",123,12,"New York Knicks",109,12
"4853","201701120DEN",1617,"Regular","2017-01-12","3:00p",0,0,"","Indiana Pacers",112,13,"Denver Nuggets",140,13
"4854","201701160IND",1617,"Regular","2017-01-16","4:00p",1,1,"","Indiana Pacers",98,10,"New Orleans Pelicans",95,11
"4855","201701180SAC",1617,"Regular","2017-01-18","10:30p",0,1,"","Indiana Pacers",106,10,"Sacramento Kings",100,11
"4856","201701200LAL",1617,"Regular","2017-01-20","10:30p",0,0,"","Indiana Pacers",95,12,"Los Angeles Lakers",108,13
"4857","201701210UTA",1617,"Regular","2017-01-21","9:00p",0,0,"","Indiana Pacers",100,12,"Utah Jazz",109,11
"4858","201701230IND",1617,"Regular","2017-01-23","8:00p",1,0,"","Indiana Pacers",103,10,"New York Knicks",109,10
"4859","201701260MIN",1617,"Regular","2017-01-26","8:00p",0,1,"","Indiana Pacers",109,10,"Minnesota Timberwolves",103,9
"4860","201701270IND",1617,"Regular","2017-01-27","7:00p",1,1,"OT","Indiana Pacers",115,10,"Sacramento Kings",111,10
"4861","201701290IND",1617,"Regular","2017-01-29","6:00p",1,1,"","Indiana Pacers",120,13,"Houston Rockets",101,12
"4862","201702010ORL",1617,"Regular","2017-02-01","7:00p",0,1,"","Indiana Pacers",98,10,"Orlando Magic",88,9
"4863","201702030BRK",1617,"Regular","2017-02-03","7:30p",0,1,"","Indiana Pacers",106,10,"Brooklyn Nets",97,11
"4864","201702040IND",1617,"Regular","2017-02-04","7:00p",1,1,"","Indiana Pacers",105,12,"Detroit Pistons",84,10
"4865","201702060IND",1617,"Regular","2017-02-06","7:00p",1,1,"","Indiana Pacers",93,10,"Oklahoma City Thunder",90,10
"4866","201702080IND",1617,"Regular","2017-02-08","7:00p",1,0,"","Indiana Pacers",117,12,"Cleveland Cavaliers",132,12
"4867","201702100WAS",1617,"Regular","2017-02-10","8:00p",0,0,"","Indiana Pacers",107,10,"Washington Wizards",112,10
"4868","201702110IND",1617,"Regular","2017-02-11","7:00p",1,0,"","Indiana Pacers",100,10,"Milwaukee Bucks",116,9
"4869","201702130IND",1617,"Regular","2017-02-13","7:00p",1,0,"","Indiana Pacers",106,10,"San Antonio Spurs",110,11
"4870","201702150CLE",1617,"Regular","2017-02-15","7:00p",0,0,"","Indiana Pacers",104,13,"Cleveland Cavaliers",113,12
"4871","201702160IND",1617,"Regular","2017-02-16","7:00p",1,0,"","Indiana Pacers",98,9,"Washington Wizards",111,11
"4872","201702240IND",1617,"Regular","2017-02-24","7:00p",1,1,"","Indiana Pacers",102,13,"Memphis Grizzlies",92,13
"4873","201702250MIA",1617,"Regular","2017-02-25","8:00p",0,0,"","Indiana Pacers",95,12,"Miami Heat",113,11
"4874","201702270HOU",1617,"Regular","2017-02-27","9:30p",0,1,"","Indiana Pacers",117,10,"Houston Rockets",108,10
"4875","201703010SAS",1617,"Regular","2017-03-01","8:30p",0,0,"","Indiana Pacers",99,11,"San Antonio Spurs",100,11
"4876","201703050ATL",1617,"Regular","2017-03-05","1:00p",0,1,"","Indiana Pacers",97,11,"Atlanta Hawks",96,9
"4877","201703060CHO",1617,"Regular","2017-03-06","8:00p",0,0,"","Indiana Pacers",88,11,"Charlotte Hornets",100,10
"4878","201703080IND",1617,"Regular","2017-03-08","8:00p",1,1,"","Indiana Pacers",115,13,"Detroit Pistons",98,11
"4879","201703100MIL",1617,"Regular","2017-03-10","8:00p",0,0,"","Indiana Pacers",85,11,"Milwaukee Bucks",99,12
"4880","201703120IND",1617,"Regular","2017-03-12","6:00p",1,1,"","Indiana Pacers",102,10,"Miami Heat",98,11
"4881","201703140NYK",1617,"Regular","2017-03-14","7:30p",0,0,"","Indiana Pacers",81,10,"New York Knicks",87,9
"4882","201703150IND",1617,"Regular","2017-03-15","7:00p",1,1,"","Indiana Pacers",98,12,"Charlotte Hornets",77,13
"4883","201703190TOR",1617,"Regular","2017-03-19","6:00p",0,0,"","Indiana Pacers",91,13,"Toronto Raptors",116,12
"4884","201703200IND",1617,"Regular","2017-03-20","7:00p",1,1,"","Indiana Pacers",107,11,"Utah Jazz",100,12
"4885","201703220BOS",1617,"Regular","2017-03-22","7:30p",0,0,"","Indiana Pacers",100,11,"Boston Celtics",109,9
"4886","201703240IND",1617,"Regular","2017-03-24","7:00p",1,0,"","Indiana Pacers",117,10,"Denver Nuggets",125,9
"4887","201703260IND",1617,"Regular","2017-03-26","6:00p",1,1,"","Indiana Pacers",107,13,"Philadelphia 76ers",94,12
"4888","201703280IND",1617,"Regular","2017-03-28","7:00p",1,0,"","Indiana Pacers",114,10,"Minnesota Timberwolves",115,10
"4889","201703290MEM",1617,"Regular","2017-03-29","8:00p",0,0,"","Indiana Pacers",97,12,"Memphis Grizzlies",110,11
"4890","201703310TOR",1617,"Regular","2017-03-31","7:00p",0,0,"","Indiana Pacers",100,11,"Toronto Raptors",111,10
"4891","201704020CLE",1617,"Regular","2017-04-02","6:00p",0,0,"2OT","Indiana Pacers",130,10,"Cleveland Cavaliers",135,10
